"location","title","desc","link","date"
"kotagede","Suasana Mataram Tempo Dulu Tersaji di Halaman Masjid Mataram Kotagede Akhir Pekan Ini","BacaJogja – Kotagede Yogyakarta merupakan cikal bakal Mataram Islam. Hingga 
kini banyak bangunan fisik, kesenian, tradisi yang masih utuh dan lestari.","https://bacajogja.id/2022/08/22/suasana-mataram-tempo-dulu-tersaji-di-halaman-masjid-mataram-kotagede-akhir-pekan-ini/","2 Agu 2022"
"kotagede","Yangko, Makanan Khas Kotagede yang Jarang Dilirik Wisatawan - Kompasiana.com","Yogyakarta tidak pernah luput dari wisata alam dan wisata kuliner nya. 
Tidak hanya kaya akan tempat wisata namun juga jogja kaya dengan wisata 
kuliner yang...","https://www.kompasiana.com/ariqzahraaa/62514fc1bb44864412298022/yangko-makanan-khas-kotagede-yang-jarang-dilirik-wisatawan","Apr 2022"
"kotagede","Berburu Takjil di Jogja Selatan, Jangan Lewatkan Lokasi Berikut, Kuliner Kekinian Hingga Kuliner Jadul Komplit - Portal Jogja","Tiap Ramadhan beberapa tempat di Jogja akan menjadi 'pasar tiban' yang 
menyediakan berbagai kuliner untuk takjil atau untuk berbuka puasa.","https://portaljogja.pikiran-rakyat.com/yogyaistimewa/pr-254169284/berburu-takjil-di-jogja-selatan-jangan-lewatkan-lokasi-berikut-kuliner-kekinian-hingga-kuliner-jadul-komplit","Apr 2022"
"kotagede","Kipo, Camilan Khas Kotagede Yogyakarta Kesukaan Sultan Agung","Kipo, kuliner Khas Kotagede Yogyakarta, dalam Serat Centhini pada abad 
ke-16 dipercaya sebagai camilan kesukaan Sultan Agung.","https://bacajogja.id/2021/12/17/kipo-camilan-khas-kotagede-yogyakarta-kesukaan-sultan-agung/","7 Des 2021"
"kotagede","Bernostalgia Kuliner Legendaris, Kue Lekker 90-an Bersama Pak Suprapto - Kompasiana.com","Kotagede- Lekker kering ini banyak dijajakan di kaki lima. Rasanya renyah 
manis dan harganya murah meriah dengan isian beragam.Kue lekker merupakan 
salah...","https://www.kompasiana.com/sheilaanindya1593/61b1ed1762a7041eb75a0565/bernostalgia-kuliner-legendaris-kue-lekker-90-an-bersama-pak-suprapto","Des 2021"
"kotagede","Warung Soto Lenthok Legendaris di Yogyakarta Sejak 1987, Eksis Sampai Sekarang - Kompas.com","Soto Ayam Lumayan Kang Sarman sudah berjualan sejak 1875. Dalam sehari, 
warung soto ini bisa menghabiskan sekitar 25 ekor ayam untuk membuat 
sotonya.","https://www.kompas.com/food/read/2021/11/21/110400775/warung-soto-lenthok-legendaris-di-yogyakarta-sejak-1987-eksis-sampai?page=all","1 Nov 2021"
"kotagede","Liburan ke Jogja, Jangan Lewatkan Jajanan Sehat! - Harianjogja.com","News Portal berita Jogjakarta atau Jogjapolitan meliputi kategori Ekonomi 
Bisnis, Seni Budaya, Pendidikan, Olahraga, Sosial, Wisata, Kesehatan,...","https://wisata.harianjogja.com/read/2021/11/16/504/1088397/liburan-ke-jogja-jangan-lewatkan-jajanan-sehat","6 Nov 2021"
"kotagede","Kipo Bu Djito, Pembuat Kipo Pertama di Yogyakarta - Kompas.com","KOMPAS.com - Kipo, jajanan mungil berwarna hijau yang terbuat dari tepung 
ketan dan berisi unti kelapa. Kipo banyak dijual di Kotagede Yogyakarta.","https://www.kompas.com/food/read/2021/11/13/110300575/kipo-bu-djito-pembuat-kipo-pertama-di-yogyakarta?page=all","3 Nov 2021"
"kotagede","Kipo Bu Djito, Pembuat Kipo Pertama di Yogyakarta - Kompas.com","KOMPAS.com - Kipo, jajanan mungil berwarna hijau yang terbuat dari tepung 
ketan dan berisi unti kelapa. Kipo banyak dijual di Kotagede Yogyakarta.","https://www.kompas.com/food/read/2021/11/13/110300575/kipo-bu-djito-pembuat-kipo-pertama-di-yogyakarta?page=all","3 Nov 2021"
"kotagede","15 Oleh-oleh Khas Yogyakarta, Tidak Hanya Bakpia - Kompas.com","KOMPAS.com - Berwisata ke suatu daerah tak lengkap jika tidak membawa 
oleh-oleh. Pasalnya, masing-masing daerah memiliki kuliner khas yang 
berbeda,...","https://www.kompas.com/food/read/2021/11/13/170200175/15-oleh-oleh-khas-yogyakarta-tidak-hanya-bakpia?page=all","3 Nov 2021"
"kotagede","Resep Kipo, Kue Tradisional Khas Kotagede Yogyakarta - Kompas.com","Kipo merupakan jajanan khas Kotagede Yogyakarta yang bentuknya mungil dan 
berwarna hijau. Ikuti resep kipo berikut jika penasaran mencobanya.","https://www.kompas.com/food/read/2021/11/12/091100975/resep-kipo-kue-tradisional-khas-kotagede-yogyakarta","2 Nov 2021"
"kotagede","5 Jajanan Tradisional Khas Yogyakarta, Warisan Kerajaan Mataram Kuno","Kuliner di daerah Yogyakarta itu memang selalu memikat, salah satunya dari 
kecamatam Kotagede.Di mana di kecamatan Kotagede ini.","https://seputarpangandaran.com/5-jajanan-tradisional-khas-yogyakarta-warisan-kerajaan-mataram-kuno/","Nov 2021"
"kotagede","Gongso Kepala Sapi, Makanan Unik dari Bantul Yogyakarta - Kompas.com","Warung Gongso Jolgo Mas Iyan menjual gongso kepala sapi, yang diakui 
pemiliknya Haryanto daging kepala sapi punya karakter rasa yang enak dan 
beda.","https://www.kompas.com/food/read/2021/11/08/220200575/gongso-kepala-sapi-makanan-unik-dari-bantul-yogyakarta-?page=all","Nov 2021"
"kotagede","5 Jajan Tradisional Khas Kotagede Yogyakarta, Salah Satunya Kipo - Kompas.com","KOMPAS.com - Kotagede merupakan salah satu kecamatan di Yogyakarta yang 
memiliki beragam jajanan legendaris. Beberapa di antaranya ialah kuliner 
peninggalan...","https://www.kompas.com/food/read/2021/11/07/210100875/5-jajan-tradisional-khas-kotagede-yogyakarta-salah-satunya-kipo?page=all","Nov 2021"
"kotagede","Catat! 4 Rekomendasi Jajanan Legendaris Khas Yogyakarta yang Sayang Dilewatkan","Apa yang Anda kangen dari Yogyakarta? Selain suasananya, kuliner Yogyakarta 
tidak kalah dengan daerah lain, bukan?","https://jogja.tribunnews.com/2021/11/05/catat-4-rekomendasi-jajanan-legendaris-khas-yogyakarta-yang-sayang-dilewatkan","Nov 2021"
"kotagede","Kue Banjar dan Ukel, Camilan Tradisional Khas Kotagede Yogyakarta","Yogyakarta – Banjar dan ukel merupakan jenis camilan kue khas Kotagede 
Yogyakarta. Teksturnya renyah, empuk dan terasa manis dari gula asli dan 
tanpa bahan...","https://bacajogja.id/2021/09/08/kue-banjar-dan-ukel-camilan-tradisional-khas-kotagede-yogyakarta/","Sep 2021"
"kotagede","5 Kuliner Khas Ramadan di Jogja yang Wajib Dicoba, Salah Satunya Kipo | merdeka.com","Biasanya memasuki Bulan Ramadan, beberapa tempat di seluruh Indonesia 
menonjolkan kuliner khas mereka. Di Jogja, ada beberapa kuliner khas yang 
hanya ada di...","https://www.merdeka.com/jateng/patut-dicoba-ini-5-kuliner-khas-ramadan-di-jogja.html","2 Apr 2021"
"kotagede","Menemukan Mesin Waktu di Kopi Lumbung Mataram Kotagede Yogyakarta - Kompasiana.com","Tak terasa sudah awal tahun lagi gaes dan tahun 2021 ini masih dalam 
keadaan pandemi, namun kita harus tetap srawung dolan -- dolan kuliner 
dengan hap.","https://www.kompasiana.com/yulia_sujarwo/5ff5c123d541df4f88435dd3/menemukan-mesin-waktu-di-kopi-lumbung-mataram-kotagede-yogyakarta","Jan 2021"
"kotagede","5 Tempat Wisata Sejarah di Kotagede, Asyik Buat Jalan-Jalan","Tak perlu diragukan lagi Daerah Istimewa Yogyakarta memiliki deretan tempat 
wisata penuh pesona Salah satunya adalah Kotagede - Destinasi - okezone 
travel.","https://travel.okezone.com/read/2020/11/02/408/2302799/5-tempat-wisata-sejarah-di-kotagede-asyik-buat-jalan-jalan","Nov 2020"
"kotagede","Wisata Kuliner di Pasar Kotagede Yogyakarta, Wajib Coba 5 Jajanan Khasnya - kumparan.com","Selain budaya dan tempat wisata, Yogyakarta juga lekat dengan kuliner yang 
menggiurkan.","https://kumparan.com/kumparantravel/wisata-kuliner-di-pasar-kotagede-yogyakarta-wajib-coba-5-jajanan-khasnya-1uRdeHtEGx7","3 Okt 2020"
"kotagede","Wisata Kuliner di Pasar Kotagede Yogya, Wajib Coba 5 Jajanan Tradisional Ini","Selain situs cagar budaya Pasar Kotagede juga pusat jajanan tradisional di 
Yogyakarta Berbagai makanan khas ada di sini - Wisata Kuliner - okezone 
travel.","https://travel.okezone.com/read/2020/09/29/301/2285397/wisata-kuliner-di-pasar-kotagede-yogya-wajib-coba-5-jajanan-tradisional-ini","9 Sep 2020"
"kotagede","5 Bakmi Jawa Terkenal di Yogyakarta, Pernah Coba Semua? - Kompas.com","Kangen Yogyakarta? Catat dulu lima tempat makan bakmi jawa terkenal di Kota 
Pelajar yang selalu ramai saat musim libur tiba. Halaman all.","https://www.kompas.com/food/read/2020/09/27/140900275/5-bakmi-jawa-terkenal-di-yogyakarta-pernah-coba-semua?page=all","7 Sep 2020"
"kotagede","Di Bawah Rp10 Ribu, Ini Deretan Kuliner Jogja yang Murah selain Angkringan","Mulai dari dimsum hingga nasi kebuli, ulasan singkat @IndraMenus di 
cuitannya cukup menarik perhatian warganet.","https://jogja.suara.com/read/2020/08/22/154052/di-bawah-rp10-ribu-ini-deretan-kuliner-jogja-yang-murah-selain-angkringan?page=all","2 Agu 2020"
"kotagede","Legitnya Kipo, Si Mungil dari Kotagede - Portal Jogja","Para bangsawan yang disuguhi kudapan manis dari tepung ketan itu banyak 
yang bertanya nama makanan tersebut dan mengatakan, “iki opo?”.","https://portaljogja.pikiran-rakyat.com/lifestyle/pr-25601014/legitnya-kipo-si-mungil-dari-kotagede","8 Jul 2020"
"kotagede","Legamara, Makanan Tradisional Khas Kotagede Yang Sarat Makna - Portal Jogja","PORTAL JOGJA - Kotagede, sebuah kawasan di perbatasan Kota Yogyakarta dan 
Kabupaten Bantul memang menyimpan kekayaan budaya yang begitu besar.","https://portaljogja.pikiran-rakyat.com/lifestyle/pr-25588430/legamara-makanan-tradisional-khas-kotagede-yang-sarat-makna","Jul 2020"
"kotagede","5 Fakta Unik Kipo, Kuliner Takjil Legendaris Khas Kotagede Yogyakarta | merdeka.com","Kipo adalah salah satu kuliner khas Yogyakarta. Makanan ini berukuran tak 
lebih besar dari ukuran ibu jari orang dewasa. Makanan ini dapat ditemui 
di...","https://m.merdeka.com/jateng/5-fakta-unik-kipo-kuliner-takjil-legendaris-khas-kotagede.html","Mei 2020"
"kotagede","5 Kuliner Khas Ramadhan di Yogyakarta, Ada yang Bisa Ditemukan di Kampung Kauman - Kompas.com","Mulai dari kicak hingga jenang, sajian ini merupakan sajian takjil khas 
Yogyakarta yang sebagian besar hanya muncul di bulan Ramadhan. Halaman all.","https://travel.kompas.com/read/2020/05/02/202000127/5-kuliner-khas-ramadhan-di-yogyakarta-ada-yang-bisa-ditemukan-di-kampung?page=all","Mei 2020"
"kotagede","Kipo: Kue Legendaris Kotagede yang Sempat Langka - kumparan.com","Kotagede tak hanya sebatas tempat warisan kerajinan perak. Di Kotagede, ada 
satu jenis makanan melegenda dan hanya bisa ditemui di daerah itu saja.","https://kumparan.com/tugujogja/kipo-kue-legendaris-kotagede-yang-sempat-langka-1sLovEiJDbC","30 Nov 2019"
